lad22cd,lad22nm,category,count_21
E09000031,Waltham Forest,Single family household: Cohabiting couple family: All children non-dependent,641
E09000031,Waltham Forest,Single family household: Lone parent family: With dependent children,8536
E09000031,Waltham Forest,Single family household: Lone parent family: All children non-dependent,6169
E09000031,Waltham Forest,Single family household: Other single family household: Other family composition,1722
E09000031,Waltham Forest,Multiple-family household: With dependent children,6385
E09000031,Waltham Forest,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",7802
E09000032,Wandsworth,One person household: Aged 66 years and over,10880
E09000032,Wandsworth,One person household: Other,30252
E09000032,Wandsworth,Single family household: All aged 66 years and over,3838
E09000032,Wandsworth,Single family household: Married or civil partnership couple: No children,10696
E09000032,Wandsworth,Single family household: Married or civil partnership couple: Dependent children,19467
E09000032,Wandsworth,Single family household: Married or civil partnership couple: All children non-dependent,4411
E09000032,Wandsworth,Single family household: Cohabiting couple family: No children,15627
E09000032,Wandsworth,Single family household: Cohabiting couple family: With dependent children,3079
E09000032,Wandsworth,Single family household: Cohabiting couple family: All children non-dependent,412
E09000032,Wandsworth,Single family household: Lone parent family: With dependent children,8277
E09000032,Wandsworth,Single family household: Lone parent family: All children non-dependent,5764
E09000032,Wandsworth,Single family household: Other single family household: Other family composition,2773
E09000032,Wandsworth,Multiple-family household: With dependent children,3437
E09000032,Wandsworth,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",18480
E09000033,Westminster,One person household: Aged 66 years and over,9498
E09000033,Westminster,One person household: Other,30945
E09000033,Westminster,Single family household: All aged 66 years and over,2772
E09000033,Westminster,Single family household: Married or civil partnership couple: No children,7479
E09000033,Westminster,Single family household: Married or civil partnership couple: Dependent children,9419
E09000033,Westminster,Single family household: Married or civil partnership couple: All children non-dependent,2775
E09000033,Westminster,Single family household: Cohabiting couple family: No children,7003
E09000033,Westminster,Single family household: Cohabiting couple family: With dependent children,1258
E09000033,Westminster,Single family household: Cohabiting couple family: All children non-dependent,302
E09000033,Westminster,Single family household: Lone parent family: With dependent children,5015
E09000033,Westminster,Single family household: Lone parent family: All children non-dependent,4683
E09000033,Westminster,Single family household: Other single family household: Other family composition,2556
E09000033,Westminster,Multiple-family household: With dependent children,2388
E09000033,Westminster,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",8724
