lad22cd,lad22nm,lsoa21cd,category,count_21,count_11,change
E09000010,Enfield,E01001448,Ethnic groups differ within partnerships,55,64,-9
E09000010,Enfield,E01001448,One-person household,160,162,-2
E09000010,Enfield,E01001449,All household members have the same ethnic group,297,346,-49
E09000010,Enfield,E01001449,Any other combination of multiple ethnic identities,44,22,22
E09000010,Enfield,E01001449,Ethnic groups differ between generations but not within partnerships,41,46,-5
E09000010,Enfield,E01001449,Ethnic groups differ within partnerships,53,44,9
E09000010,Enfield,E01001449,One-person household,108,117,-9
E09000010,Enfield,E01001450,All household members have the same ethnic group,468,363,105
E09000010,Enfield,E01001450,Any other combination of multiple ethnic identities,41,47,-6
E09000010,Enfield,E01001450,Ethnic groups differ between generations but not within partnerships,89,49,40
E09000010,Enfield,E01001450,Ethnic groups differ within partnerships,123,83,40
E09000010,Enfield,E01001450,One-person household,390,382,8
E09000010,Enfield,E01001451,All household members have the same ethnic group,362,348,14
E09000010,Enfield,E01001451,Any other combination of multiple ethnic identities,23,17,6
E09000010,Enfield,E01001451,Ethnic groups differ between generations but not within partnerships,21,38,-17
E09000010,Enfield,E01001451,Ethnic groups differ within partnerships,82,66,16
E09000010,Enfield,E01001451,One-person household,205,192,13
E09000010,Enfield,E01001452,All household members have the same ethnic group,283,245,38
E09000010,Enfield,E01001452,Any other combination of multiple ethnic identities,20,9,11
E09000010,Enfield,E01001452,Ethnic groups differ between generations but not within partnerships,16,16,0
E09000010,Enfield,E01001452,Ethnic groups differ within partnerships,76,42,34
E09000010,Enfield,E01001452,One-person household,83,66,17
E09000010,Enfield,E01001453,All household members have the same ethnic group,367,371,-4
E09000010,Enfield,E01001453,Any other combination of multiple ethnic identities,17,17,0
E09000010,Enfield,E01001453,Ethnic groups differ between generations but not within partnerships,10,23,-13
E09000010,Enfield,E01001453,Ethnic groups differ within partnerships,96,86,10
E09000010,Enfield,E01001453,One-person household,159,164,-5
E09000010,Enfield,E01001454,All household members have the same ethnic group,343,336,7
E09000010,Enfield,E01001454,Any other combination of multiple ethnic identities,32,22,10
E09000010,Enfield,E01001454,Ethnic groups differ between generations but not within partnerships,29,35,-6
E09000010,Enfield,E01001454,Ethnic groups differ within partnerships,91,78,13
E09000010,Enfield,E01001454,One-person household,173,189,-16
E09000010,Enfield,E01001455,All household members have the same ethnic group,297,320,-23
E09000010,Enfield,E01001455,Any other combination of multiple ethnic identities,34,18,16
E09000010,Enfield,E01001455,Ethnic groups differ between generations but not within partnerships,20,35,-15
E09000010,Enfield,E01001455,Ethnic groups differ within partnerships,72,57,15
E09000010,Enfield,E01001455,One-person household,140,151,-11
E09000010,Enfield,E01001456,All household members have the same ethnic group,275,342,-67
E09000010,Enfield,E01001456,Any other combination of multiple ethnic identities,24,18,6
E09000010,Enfield,E01001456,Ethnic groups differ between generations but not within partnerships,8,35,-27
E09000010,Enfield,E01001456,Ethnic groups differ within partnerships,104,94,10
E09000010,Enfield,E01001456,One-person household,80,102,-22
E09000010,Enfield,E01001457,All household members have the same ethnic group,333,354,-21
E09000010,Enfield,E01001457,Any other combination of multiple ethnic identities,14,15,-1
E09000010,Enfield,E01001457,Ethnic groups differ between generations but not within partnerships,27,28,-1
E09000010,Enfield,E01001457,Ethnic groups differ within partnerships,123,70,53
E09000010,Enfield,E01001457,One-person household,342,331,11
E09000010,Enfield,E01001458,All household members have the same ethnic group,316,326,-10
E09000010,Enfield,E01001458,Any other combination of multiple ethnic identities,66,22,44
E09000010,Enfield,E01001458,Ethnic groups differ between generations but not within partnerships,51,82,-31
E09000010,Enfield,E01001458,Ethnic groups differ within partnerships,39,32,7
E09000010,Enfield,E01001458,One-person household,165,202,-37
E09000010,Enfield,E01001459,All household members have the same ethnic group,286,317,-31
E09000010,Enfield,E01001459,Any other combination of multiple ethnic identities,64,30,34
E09000010,Enfield,E01001459,Ethnic groups differ between generations but not within partnerships,39,64,-25
E09000010,Enfield,E01001459,Ethnic groups differ within partnerships,60,43,17
E09000010,Enfield,E01001459,One-person household,111,102,9
E09000010,Enfield,E01001460,All household members have the same ethnic group,329,297,32
E09000010,Enfield,E01001460,Any other combination of multiple ethnic identities,92,30,62
E09000010,Enfield,E01001460,Ethnic groups differ between generations but not within partnerships,42,79,-37
E09000010,Enfield,E01001460,Ethnic groups differ within partnerships,32,39,-7
E09000010,Enfield,E01001460,One-person household,171,215,-44
E09000010,Enfield,E01001461,All household members have the same ethnic group,298,301,-3
E09000010,Enfield,E01001461,Any other combination of multiple ethnic identities,39,31,8
E09000010,Enfield,E01001461,Ethnic groups differ between generations but not within partnerships,38,67,-29
E09000010,Enfield,E01001461,Ethnic groups differ within partnerships,28,38,-10
E09000010,Enfield,E01001461,One-person household,226,270,-44
E09000010,Enfield,E01001462,All household members have the same ethnic group,268,236,32
E09000010,Enfield,E01001462,Any other combination of multiple ethnic identities,32,22,10
E09000010,Enfield,E01001462,Ethnic groups differ between generations but not within partnerships,38,62,-24
E09000010,Enfield,E01001462,Ethnic groups differ within partnerships,48,35,13
E09000010,Enfield,E01001462,One-person household,143,176,-33
E09000010,Enfield,E01001463,All household members have the same ethnic group,305,306,-1
E09000010,Enfield,E01001463,Any other combination of multiple ethnic identities,40,23,17
E09000010,Enfield,E01001463,Ethnic groups differ between generations but not within partnerships,37,45,-8
E09000010,Enfield,E01001463,Ethnic groups differ within partnerships,46,53,-7
E09000010,Enfield,E01001463,One-person household,86,86,0
E09000010,Enfield,E01001464,All household members have the same ethnic group,243,242,1
E09000010,Enfield,E01001464,Any other combination of multiple ethnic identities,29,19,10
E09000010,Enfield,E01001464,Ethnic groups differ between generations but not within partnerships,26,53,-27
E09000010,Enfield,E01001464,Ethnic groups differ within partnerships,34,27,7
E09000010,Enfield,E01001464,One-person household,88,81,7
E09000010,Enfield,E01001465,All household members have the same ethnic group,285,300,-15
E09000010,Enfield,E01001465,Any other combination of multiple ethnic identities,43,20,23
E09000010,Enfield,E01001465,Ethnic groups differ between generations but not within partnerships,27,53,-26
E09000010,Enfield,E01001465,Ethnic groups differ within partnerships,51,49,2
E09000010,Enfield,E01001465,One-person household,90,84,6
E09000010,Enfield,E01001466,All household members have the same ethnic group,316,339,-23
E09000010,Enfield,E01001466,Any other combination of multiple ethnic identities,84,25,59
E09000010,Enfield,E01001466,Ethnic groups differ between generations but not within partnerships,42,66,-24
E09000010,Enfield,E01001466,Ethnic groups differ within partnerships,47,51,-4
E09000010,Enfield,E01001466,One-person household,129,139,-10
E09000010,Enfield,E01001467,All household members have the same ethnic group,394,333,61
E09000010,Enfield,E01001467,Any other combination of multiple ethnic identities,52,32,20
E09000010,Enfield,E01001467,Ethnic groups differ between generations but not within partnerships,41,88,-47
E09000010,Enfield,E01001467,Ethnic groups differ within partnerships,68,62,6
E09000010,Enfield,E01001467,One-person household,115,119,-4
E09000010,Enfield,E01001468,All household members have the same ethnic group,296,253,43
E09000010,Enfield,E01001468,Any other combination of multiple ethnic identities,17,15,2
E09000010,Enfield,E01001468,Ethnic groups differ between generations but not within partnerships,19,23,-4
E09000010,Enfield,E01001468,Ethnic groups differ within partnerships,67,52,15
E09000010,Enfield,E01001468,One-person household,170,181,-11
E09000010,Enfield,E01001469,All household members have the same ethnic group,327,365,-38
E09000010,Enfield,E01001469,Any other combination of multiple ethnic identities,44,20,24
E09000010,Enfield,E01001469,Ethnic groups differ between generations but not within partnerships,54,28,26
E09000010,Enfield,E01001469,Ethnic groups differ within partnerships,81,60,21
E09000010,Enfield,E01001469,One-person household,169,160,9
E09000010,Enfield,E01001470,All household members have the same ethnic group,354,370,-16
E09000010,Enfield,E01001470,Any other combination of multiple ethnic identities,28,12,16
E09000010,Enfield,E01001470,Ethnic groups differ between generations but not within partnerships,31,25,6
E09000010,Enfield,E01001470,Ethnic groups differ within partnerships,82,55,27
E09000010,Enfield,E01001470,One-person household,159,179,-20
E09000010,Enfield,E01001471,All household members have the same ethnic group,390,335,55
E09000010,Enfield,E01001471,Any other combination of multiple ethnic identities,20,22,-2
E09000010,Enfield,E01001471,Ethnic groups differ between generations but not within partnerships,44,27,17
E09000010,Enfield,E01001471,Ethnic groups differ within partnerships,100,94,6
E09000010,Enfield,E01001471,One-person household,415,452,-37
E09000010,Enfield,E01001472,All household members have the same ethnic group,352,421,-69
E09000010,Enfield,E01001472,Any other combination of multiple ethnic identities,25,39,-14
E09000010,Enfield,E01001472,Ethnic groups differ between generations but not within partnerships,30,32,-2
E09000010,Enfield,E01001472,Ethnic groups differ within partnerships,90,83,7
E09000010,Enfield,E01001472,One-person household,258,329,-71
E09000010,Enfield,E01001473,All household members have the same ethnic group,304,330,-26
E09000010,Enfield,E01001473,Any other combination of multiple ethnic identities,39,26,13
E09000010,Enfield,E01001473,Ethnic groups differ between generations but not within partnerships,31,45,-14
E09000010,Enfield,E01001473,Ethnic groups differ within partnerships,67,50,17
E09000010,Enfield,E01001473,One-person household,100,96,4
E09000010,Enfield,E01001474,All household members have the same ethnic group,397,338,59
E09000010,Enfield,E01001474,Any other combination of multiple ethnic identities,36,16,20
E09000010,Enfield,E01001474,Ethnic groups differ between generations but not within partnerships,28,22,6
E09000010,Enfield,E01001474,Ethnic groups differ within partnerships,107,84,23
E09000010,Enfield,E01001474,One-person household,294,247,47
E09000010,Enfield,E01001475,All household members have the same ethnic group,373,373,0
E09000010,Enfield,E01001475,Any other combination of multiple ethnic identities,39,8,31
E09000010,Enfield,E01001475,Ethnic groups differ between generations but not within partnerships,27,38,-11
E09000010,Enfield,E01001475,Ethnic groups differ within partnerships,96,76,20
E09000010,Enfield,E01001475,One-person household,104,140,-36
E09000010,Enfield,E01001476,All household members have the same ethnic group,339,308,31
E09000010,Enfield,E01001476,Any other combination of multiple ethnic identities,32,21,11
E09000010,Enfield,E01001476,Ethnic groups differ between generations but not within partnerships,46,60,-14
E09000010,Enfield,E01001476,Ethnic groups differ within partnerships,71,66,5
E09000010,Enfield,E01001476,One-person household,121,138,-17
E09000010,Enfield,E01001477,All household members have the same ethnic group,339,362,-23
E09000010,Enfield,E01001477,Any other combination of multiple ethnic identities,61,18,43
E09000010,Enfield,E01001477,Ethnic groups differ between generations but not within partnerships,41,55,-14
E09000010,Enfield,E01001477,Ethnic groups differ within partnerships,50,44,6
E09000010,Enfield,E01001477,One-person household,122,128,-6
E09000010,Enfield,E01001478,All household members have the same ethnic group,307,310,-3
E09000010,Enfield,E01001478,Any other combination of multiple ethnic identities,41,12,29
E09000010,Enfield,E01001478,Ethnic groups differ between generations but not within partnerships,30,47,-17
E09000010,Enfield,E01001478,Ethnic groups differ within partnerships,60,61,-1
E09000010,Enfield,E01001478,One-person household,135,114,21
E09000010,Enfield,E01001479,All household members have the same ethnic group,334,284,50
E09000010,Enfield,E01001479,Any other combination of multiple ethnic identities,48,25,23
E09000010,Enfield,E01001479,Ethnic groups differ between generations but not within partnerships,42,74,-32
E09000010,Enfield,E01001479,Ethnic groups differ within partnerships,35,53,-18
E09000010,Enfield,E01001479,One-person household,185,203,-18
E09000010,Enfield,E01001480,All household members have the same ethnic group,283,275,8
E09000010,Enfield,E01001480,Any other combination of multiple ethnic identities,32,26,6
E09000010,Enfield,E01001480,Ethnic groups differ between generations but not within partnerships,41,46,-5
E09000010,Enfield,E01001480,Ethnic groups differ within partnerships,56,58,-2
E09000010,Enfield,E01001480,One-person household,170,183,-13
E09000010,Enfield,E01001481,All household members have the same ethnic group,331,335,-4
E09000010,Enfield,E01001481,Any other combination of multiple ethnic identities,37,24,13
E09000010,Enfield,E01001481,Ethnic groups differ between generations but not within partnerships,54,29,25
E09000010,Enfield,E01001481,Ethnic groups differ within partnerships,24,37,-13
E09000010,Enfield,E01001481,One-person household,116,131,-15
E09000010,Enfield,E01001482,All household members have the same ethnic group,362,340,22
E09000010,Enfield,E01001482,Any other combination of multiple ethnic identities,44,16,28
E09000010,Enfield,E01001482,Ethnic groups differ between generations but not within partnerships,46,76,-30
E09000010,Enfield,E01001482,Ethnic groups differ within partnerships,46,51,-5
E09000010,Enfield,E01001482,One-person household,155,207,-52
E09000010,Enfield,E01001483,All household members have the same ethnic group,236,202,34
E09000010,Enfield,E01001483,Any other combination of multiple ethnic identities,17,21,-4
E09000010,Enfield,E01001483,Ethnic groups differ between generations but not within partnerships,50,36,14
E09000010,Enfield,E01001483,Ethnic groups differ within partnerships,24,32,-8
E09000010,Enfield,E01001483,One-person household,209,318,-109
E09000010,Enfield,E01001484,All household members have the same ethnic group,268,263,5
E09000010,Enfield,E01001484,Any other combination of multiple ethnic identities,37,22,15
E09000010,Enfield,E01001484,Ethnic groups differ between generations but not within partnerships,42,49,-7
E09000010,Enfield,E01001484,Ethnic groups differ within partnerships,43,41,2
E09000010,Enfield,E01001484,One-person household,110,141,-31
E09000010,Enfield,E01001485,All household members have the same ethnic group,334,262,72
E09000010,Enfield,E01001485,Any other combination of multiple ethnic identities,44,19,25
E09000010,Enfield,E01001485,Ethnic groups differ between generations but not within partnerships,50,69,-19
E09000010,Enfield,E01001485,Ethnic groups differ within partnerships,38,36,2
E09000010,Enfield,E01001485,One-person household,198,166,32
E09000010,Enfield,E01001486,All household members have the same ethnic group,405,389,16
E09000010,Enfield,E01001486,Any other combination of multiple ethnic identities,68,29,39
E09000010,Enfield,E01001486,Ethnic groups differ between generations but not within partnerships,64,96,-32
E09000010,Enfield,E01001486,Ethnic groups differ within partnerships,53,63,-10
E09000010,Enfield,E01001486,One-person household,213,241,-28
E09000010,Enfield,E01001487,All household members have the same ethnic group,341,333,8
E09000010,Enfield,E01001487,Any other combination of multiple ethnic identities,56,38,18
E09000010,Enfield,E01001487,Ethnic groups differ between generations but not within partnerships,54,70,-16
E09000010,Enfield,E01001487,Ethnic groups differ within partnerships,41,54,-13
E09000010,Enfield,E01001487,One-person household,173,228,-55
E09000010,Enfield,E01001488,All household members have the same ethnic group,334,317,17
E09000010,Enfield,E01001488,Any other combination of multiple ethnic identities,68,32,36
E09000010,Enfield,E01001488,Ethnic groups differ between generations but not within partnerships,48,82,-34
E09000010,Enfield,E01001488,Ethnic groups differ within partnerships,48,69,-21
E09000010,Enfield,E01001488,One-person household,165,163,2
E09000010,Enfield,E01001489,All household members have the same ethnic group,331,344,-13
E09000010,Enfield,E01001489,Any other combination of multiple ethnic identities,54,23,31
E09000010,Enfield,E01001489,Ethnic groups differ between generations but not within partnerships,44,72,-28
E09000010,Enfield,E01001489,Ethnic groups differ within partnerships,60,54,6
E09000010,Enfield,E01001489,One-person household,168,171,-3
E09000010,Enfield,E01001491,All household members have the same ethnic group,373,369,4
E09000010,Enfield,E01001491,Any other combination of multiple ethnic identities,54,35,19
E09000010,Enfield,E01001491,Ethnic groups differ between generations but not within partnerships,59,82,-23
E09000010,Enfield,E01001491,Ethnic groups differ within partnerships,43,41,2
E09000010,Enfield,E01001491,One-person household,167,195,-28
E09000010,Enfield,E01001492,All household members have the same ethnic group,359,408,-49
E09000010,Enfield,E01001492,Any other combination of multiple ethnic identities,62,37,25
E09000010,Enfield,E01001492,Ethnic groups differ between generations but not within partnerships,58,115,-57
E09000010,Enfield,E01001492,Ethnic groups differ within partnerships,48,63,-15
E09000010,Enfield,E01001492,One-person household,138,187,-49
E09000010,Enfield,E01001493,All household members have the same ethnic group,349,321,28
E09000010,Enfield,E01001493,Any other combination of multiple ethnic identities,55,40,15
E09000010,Enfield,E01001493,Ethnic groups differ between generations but not within partnerships,37,57,-20
E09000010,Enfield,E01001493,Ethnic groups differ within partnerships,66,58,8
E09000010,Enfield,E01001493,One-person household,224,259,-35
E09000010,Enfield,E01001494,All household members have the same ethnic group,265,295,-30
E09000010,Enfield,E01001494,Any other combination of multiple ethnic identities,47,22,25
E09000010,Enfield,E01001494,Ethnic groups differ between generations but not within partnerships,38,42,-4
E09000010,Enfield,E01001494,Ethnic groups differ within partnerships,64,64,0
E09000010,Enfield,E01001494,One-person household,88,87,1
E09000010,Enfield,E01001495,All household members have the same ethnic group,315,297,18
E09000010,Enfield,E01001495,Any other combination of multiple ethnic identities,65,59,6
E09000010,Enfield,E01001495,Ethnic groups differ between generations but not within partnerships,40,43,-3
E09000010,Enfield,E01001495,Ethnic groups differ within partnerships,117,116,1
E09000010,Enfield,E01001495,One-person household,186,216,-30
E09000010,Enfield,E01001496,All household members have the same ethnic group,317,311,6
E09000010,Enfield,E01001496,Any other combination of multiple ethnic identities,41,48,-7
E09000010,Enfield,E01001496,Ethnic groups differ between generations but not within partnerships,19,40,-21
E09000010,Enfield,E01001496,Ethnic groups differ within partnerships,119,78,41
E09000010,Enfield,E01001496,One-person household,142,125,17
E09000010,Enfield,E01001497,All household members have the same ethnic group,269,290,-21
E09000010,Enfield,E01001497,Any other combination of multiple ethnic identities,32,16,16
E09000010,Enfield,E01001497,Ethnic groups differ between generations but not within partnerships,30,56,-26
E09000010,Enfield,E01001497,Ethnic groups differ within partnerships,55,48,7
E09000010,Enfield,E01001497,One-person household,120,121,-1
E09000010,Enfield,E01001498,All household members have the same ethnic group,363,359,4
E09000010,Enfield,E01001498,Any other combination of multiple ethnic identities,43,67,-24
E09000010,Enfield,E01001498,Ethnic groups differ between generations but not within partnerships,29,56,-27
E09000010,Enfield,E01001498,Ethnic groups differ within partnerships,90,85,5
E09000010,Enfield,E01001498,One-person household,170,179,-9
E09000010,Enfield,E01001499,All household members have the same ethnic group,277,302,-25
E09000010,Enfield,E01001499,Any other combination of multiple ethnic identities,44,30,14
E09000010,Enfield,E01001499,Ethnic groups differ between generations but not within partnerships,33,61,-28
E09000010,Enfield,E01001499,Ethnic groups differ within partnerships,60,53,7
E09000010,Enfield,E01001499,One-person household,123,118,5
E09000010,Enfield,E01001500,All household members have the same ethnic group,300,271,29
E09000010,Enfield,E01001500,Any other combination of multiple ethnic identities,30,41,-11
E09000010,Enfield,E01001500,Ethnic groups differ between generations but not within partnerships,28,44,-16
E09000010,Enfield,E01001500,Ethnic groups differ within partnerships,75,72,3
E09000010,Enfield,E01001500,One-person household,116,126,-10
E09000010,Enfield,E01001501,All household members have the same ethnic group,389,292,97
E09000010,Enfield,E01001501,Any other combination of multiple ethnic identities,54,55,-1
E09000010,Enfield,E01001501,Ethnic groups differ between generations but not within partnerships,54,45,9
E09000010,Enfield,E01001501,Ethnic groups differ within partnerships,126,104,22
E09000010,Enfield,E01001501,One-person household,296,322,-26
E09000010,Enfield,E01001502,All household members have the same ethnic group,379,303,76
E09000010,Enfield,E01001502,Any other combination of multiple ethnic identities,52,37,15
E09000010,Enfield,E01001502,Ethnic groups differ between generations but not within partnerships,40,64,-24
E09000010,Enfield,E01001502,Ethnic groups differ within partnerships,45,41,4
E09000010,Enfield,E01001502,One-person household,146,154,-8
E09000010,Enfield,E01001503,All household members have the same ethnic group,375,364,11
E09000010,Enfield,E01001503,Any other combination of multiple ethnic identities,50,25,25
E09000010,Enfield,E01001503,Ethnic groups differ between generations but not within partnerships,28,69,-41
E09000010,Enfield,E01001503,Ethnic groups differ within partnerships,61,53,8
E09000010,Enfield,E01001503,One-person household,131,143,-12
E09000010,Enfield,E01001504,All household members have the same ethnic group,327,303,24
E09000010,Enfield,E01001504,Any other combination of multiple ethnic identities,72,22,50
E09000010,Enfield,E01001504,Ethnic groups differ between generations but not within partnerships,38,46,-8
E09000010,Enfield,E01001504,Ethnic groups differ within partnerships,35,40,-5
E09000010,Enfield,E01001504,One-person household,91,102,-11
E09000010,Enfield,E01001505,All household members have the same ethnic group,365,313,52
E09000010,Enfield,E01001505,Any other combination of multiple ethnic identities,50,29,21
E09000010,Enfield,E01001505,Ethnic groups differ between generations but not within partnerships,33,48,-15
E09000010,Enfield,E01001505,Ethnic groups differ within partnerships,28,51,-23
E09000010,Enfield,E01001505,One-person household,120,126,-6
E09000010,Enfield,E01001507,All household members have the same ethnic group,417,345,72
E09000010,Enfield,E01001507,Any other combination of multiple ethnic identities,46,37,9
E09000010,Enfield,E01001507,Ethnic groups differ between generations but not within partnerships,43,63,-20
E09000010,Enfield,E01001507,Ethnic groups differ within partnerships,42,53,-11
E09000010,Enfield,E01001507,One-person household,262,268,-6
E09000010,Enfield,E01001508,All household members have the same ethnic group,443,333,110
E09000010,Enfield,E01001508,Any other combination of multiple ethnic identities,56,36,20
E09000010,Enfield,E01001508,Ethnic groups differ between generations but not within partnerships,57,84,-27
E09000010,Enfield,E01001508,Ethnic groups differ within partnerships,43,61,-18
E09000010,Enfield,E01001508,One-person household,184,204,-20
E09000010,Enfield,E01001509,All household members have the same ethnic group,346,309,37
E09000010,Enfield,E01001509,Any other combination of multiple ethnic identities,46,33,13
E09000010,Enfield,E01001509,Ethnic groups differ between generations but not within partnerships,45,86,-41
E09000010,Enfield,E01001509,Ethnic groups differ within partnerships,36,40,-4
E09000010,Enfield,E01001509,One-person household,174,220,-46
E09000010,Enfield,E01001511,All household members have the same ethnic group,346,354,-8
E09000010,Enfield,E01001511,Any other combination of multiple ethnic identities,53,22,31
E09000010,Enfield,E01001511,Ethnic groups differ between generations but not within partnerships,42,55,-13
E09000010,Enfield,E01001511,Ethnic groups differ within partnerships,78,72,6
E09000010,Enfield,E01001511,One-person household,150,145,5
E09000010,Enfield,E01001512,All household members have the same ethnic group,404,332,72
E09000010,Enfield,E01001512,Any other combination of multiple ethnic identities,50,28,22
E09000010,Enfield,E01001512,Ethnic groups differ between generations but not within partnerships,55,55,0
E09000010,Enfield,E01001512,Ethnic groups differ within partnerships,149,80,69
E09000010,Enfield,E01001512,One-person household,338,287,51
E09000010,Enfield,E01001513,All household members have the same ethnic group,383,356,27
E09000010,Enfield,E01001513,Any other combination of multiple ethnic identities,55,21,34
E09000010,Enfield,E01001513,Ethnic groups differ between generations but not within partnerships,68,48,20
E09000010,Enfield,E01001513,Ethnic groups differ within partnerships,44,40,4
E09000010,Enfield,E01001513,One-person household,172,158,14
E09000010,Enfield,E01001514,All household members have the same ethnic group,331,339,-8
E09000010,Enfield,E01001514,Any other combination of multiple ethnic identities,34,34,0
E09000010,Enfield,E01001514,Ethnic groups differ between generations but not within partnerships,48,57,-9
E09000010,Enfield,E01001514,Ethnic groups differ within partnerships,99,75,24
E09000010,Enfield,E01001514,One-person household,153,180,-27
E09000010,Enfield,E01001515,All household members have the same ethnic group,348,351,-3
E09000010,Enfield,E01001515,Any other combination of multiple ethnic identities,63,32,31
E09000010,Enfield,E01001515,Ethnic groups differ between generations but not within partnerships,58,75,-17
E09000010,Enfield,E01001515,Ethnic groups differ within partnerships,57,66,-9
E09000010,Enfield,E01001515,One-person household,214,231,-17
E09000010,Enfield,E01001516,All household members have the same ethnic group,379,367,12
E09000010,Enfield,E01001516,Any other combination of multiple ethnic identities,64,32,32
E09000010,Enfield,E01001516,Ethnic groups differ between generations but not within partnerships,44,47,-3
E09000010,Enfield,E01001516,Ethnic groups differ within partnerships,56,57,-1
E09000010,Enfield,E01001516,One-person household,129,145,-16
E09000010,Enfield,E01001517,All household members have the same ethnic group,365,360,5
E09000010,Enfield,E01001517,Any other combination of multiple ethnic identities,54,31,23
E09000010,Enfield,E01001517,Ethnic groups differ between generations but not within partnerships,59,66,-7
E09000010,Enfield,E01001517,Ethnic groups differ within partnerships,30,38,-8
E09000010,Enfield,E01001517,One-person household,182,201,-19
E09000010,Enfield,E01001518,All household members have the same ethnic group,296,316,-20
E09000010,Enfield,E01001518,Any other combination of multiple ethnic identities,35,37,-2
E09000010,Enfield,E01001518,Ethnic groups differ between generations but not within partnerships,55,59,-4
E09000010,Enfield,E01001518,Ethnic groups differ within partnerships,97,95,2
E09000010,Enfield,E01001518,One-person household,178,177,1
E09000010,Enfield,E01001520,All household members have the same ethnic group,334,330,4
E09000010,Enfield,E01001520,Any other combination of multiple ethnic identities,38,33,5
E09000010,Enfield,E01001520,Ethnic groups differ between generations but not within partnerships,36,54,-18
E09000010,Enfield,E01001520,Ethnic groups differ within partnerships,87,67,20
E09000010,Enfield,E01001520,One-person household,200,189,11
E09000010,Enfield,E01001521,All household members have the same ethnic group,358,302,56
E09000010,Enfield,E01001521,Any other combination of multiple ethnic identities,39,51,-12
E09000010,Enfield,E01001521,Ethnic groups differ between generations but not within partnerships,31,46,-15
E09000010,Enfield,E01001521,Ethnic groups differ within partnerships,126,112,14
E09000010,Enfield,E01001521,One-person household,128,187,-59
E09000010,Enfield,E01001522,All household members have the same ethnic group,326,331,-5
E09000010,Enfield,E01001522,Any other combination of multiple ethnic identities,28,25,3
E09000010,Enfield,E01001522,Ethnic groups differ between generations but not within partnerships,63,65,-2
E09000010,Enfield,E01001522,Ethnic groups differ within partnerships,107,102,5
E09000010,Enfield,E01001522,One-person household,226,228,-2
E09000010,Enfield,E01001523,All household members have the same ethnic group,327,354,-27
E09000010,Enfield,E01001523,Any other combination of multiple ethnic identities,34,18,16
E09000010,Enfield,E01001523,Ethnic groups differ between generations but not within partnerships,45,35,10
E09000010,Enfield,E01001523,Ethnic groups differ within partnerships,109,91,18
E09000010,Enfield,E01001523,One-person household,210,240,-30
E09000010,Enfield,E01001524,All household members have the same ethnic group,287,304,-17
E09000010,Enfield,E01001524,Any other combination of multiple ethnic identities,36,24,12
E09000010,Enfield,E01001524,Ethnic groups differ between generations but not within partnerships,31,29,2
E09000010,Enfield,E01001524,Ethnic groups differ within partnerships,73,68,5
E09000010,Enfield,E01001524,One-person household,124,121,3
E09000010,Enfield,E01001525,All household members have the same ethnic group,360,332,28
E09000010,Enfield,E01001525,Any other combination of multiple ethnic identities,41,45,-4
E09000010,Enfield,E01001525,Ethnic groups differ between generations but not within partnerships,42,52,-10
E09000010,Enfield,E01001525,Ethnic groups differ within partnerships,100,79,21
E09000010,Enfield,E01001525,One-person household,213,215,-2
E09000010,Enfield,E01001526,All household members have the same ethnic group,299,336,-37
E09000010,Enfield,E01001526,Any other combination of multiple ethnic identities,36,16,20
E09000010,Enfield,E01001526,Ethnic groups differ between generations but not within partnerships,33,26,7
E09000010,Enfield,E01001526,Ethnic groups differ within partnerships,90,85,5
E09000010,Enfield,E01001526,One-person household,175,176,-1
E09000010,Enfield,E01001527,All household members have the same ethnic group,354,261,93
E09000010,Enfield,E01001527,Any other combination of multiple ethnic identities,84,45,39
E09000010,Enfield,E01001527,Ethnic groups differ between generations but not within partnerships,26,47,-21
E09000010,Enfield,E01001527,Ethnic groups differ within partnerships,107,95,12
E09000010,Enfield,E01001527,One-person household,213,197,16
E09000010,Enfield,E01001528,All household members have the same ethnic group,327,258,69
E09000010,Enfield,E01001528,Any other combination of multiple ethnic identities,46,48,-2
E09000010,Enfield,E01001528,Ethnic groups differ between generations but not within partnerships,56,58,-2
E09000010,Enfield,E01001528,Ethnic groups differ within partnerships,52,39,13
E09000010,Enfield,E01001528,One-person household,200,150,50
E09000010,Enfield,E01001529,All household members have the same ethnic group,270,297,-27
E09000010,Enfield,E01001529,Any other combination of multiple ethnic identities,71,34,37
E09000010,Enfield,E01001529,Ethnic groups differ between generations but not within partnerships,33,55,-22
E09000010,Enfield,E01001529,Ethnic groups differ within partnerships,62,33,29
E09000010,Enfield,E01001529,One-person household,216,216,0
E09000010,Enfield,E01001530,All household members have the same ethnic group,301,232,69
E09000010,Enfield,E01001530,Any other combination of multiple ethnic identities,54,42,12
E09000010,Enfield,E01001530,Ethnic groups differ between generations but not within partnerships,43,33,10
E09000010,Enfield,E01001530,Ethnic groups differ within partnerships,74,62,12
E09000010,Enfield,E01001530,One-person household,146,98,48
E09000010,Enfield,E01001531,All household members have the same ethnic group,266,276,-10
E09000010,Enfield,E01001531,Any other combination of multiple ethnic identities,34,25,9
E09000010,Enfield,E01001531,Ethnic groups differ between generations but not within partnerships,13,32,-19
E09000010,Enfield,E01001531,Ethnic groups differ within partnerships,104,90,14
E09000010,Enfield,E01001531,One-person household,112,121,-9
E09000010,Enfield,E01001532,All household members have the same ethnic group,287,307,-20
