lsoa21cd,category,count_21,count_11,change
E01001590,Part-time: 16 to 30 hours worked,154,168,-14
E01001591,Full-time: 31 to 48 hours worked,541,464,77
E01001591,Full-time: 49 or more hours worked,100,108,-8
E01001591,Part-time: 15 hours or less worked,101,85,16
E01001591,Part-time: 16 to 30 hours worked,178,173,5
E01001592,Full-time: 31 to 48 hours worked,741,598,143
E01001592,Full-time: 49 or more hours worked,136,142,-6
E01001592,Part-time: 15 hours or less worked,111,81,30
E01001592,Part-time: 16 to 30 hours worked,170,154,16
E01001593,Full-time: 31 to 48 hours worked,571,576,-5
E01001593,Full-time: 49 or more hours worked,157,168,-11
E01001593,Part-time: 15 hours or less worked,80,65,15
E01001593,Part-time: 16 to 30 hours worked,147,117,30
E01001594,Full-time: 31 to 48 hours worked,763,461,302
E01001594,Full-time: 49 or more hours worked,120,98,22
E01001594,Part-time: 15 hours or less worked,132,76,56
E01001594,Part-time: 16 to 30 hours worked,236,160,76
E01001595,Full-time: 31 to 48 hours worked,519,422,97
E01001595,Full-time: 49 or more hours worked,125,79,46
E01001595,Part-time: 15 hours or less worked,93,83,10
E01001595,Part-time: 16 to 30 hours worked,216,187,29
E01001596,Full-time: 31 to 48 hours worked,486,434,52
E01001596,Full-time: 49 or more hours worked,113,119,-6
E01001596,Part-time: 15 hours or less worked,74,92,-18
E01001596,Part-time: 16 to 30 hours worked,145,141,4
E01001597,Full-time: 31 to 48 hours worked,470,447,23
E01001597,Full-time: 49 or more hours worked,109,113,-4
E01001597,Part-time: 15 hours or less worked,70,57,13
E01001597,Part-time: 16 to 30 hours worked,123,125,-2
E01001598,Full-time: 31 to 48 hours worked,506,490,16
E01001598,Full-time: 49 or more hours worked,84,100,-16
E01001598,Part-time: 15 hours or less worked,74,71,3
E01001598,Part-time: 16 to 30 hours worked,128,143,-15
E01001599,Full-time: 31 to 48 hours worked,481,472,9
E01001599,Full-time: 49 or more hours worked,73,111,-38
E01001599,Part-time: 15 hours or less worked,76,77,-1
E01001599,Part-time: 16 to 30 hours worked,157,155,2
E01001600,Full-time: 31 to 48 hours worked,502,489,13
E01001600,Full-time: 49 or more hours worked,78,110,-32
E01001600,Part-time: 15 hours or less worked,66,70,-4
E01001600,Part-time: 16 to 30 hours worked,124,128,-4
E01001601,Full-time: 31 to 48 hours worked,456,467,-11
E01001601,Full-time: 49 or more hours worked,90,105,-15
E01001601,Part-time: 15 hours or less worked,63,60,3
E01001601,Part-time: 16 to 30 hours worked,117,144,-27
E01001602,Full-time: 31 to 48 hours worked,546,449,97
E01001602,Full-time: 49 or more hours worked,84,86,-2
E01001602,Part-time: 15 hours or less worked,82,73,9
E01001602,Part-time: 16 to 30 hours worked,182,160,22
E01001603,Full-time: 31 to 48 hours worked,459,425,34
E01001603,Full-time: 49 or more hours worked,65,60,5
E01001603,Part-time: 15 hours or less worked,78,71,7
E01001603,Part-time: 16 to 30 hours worked,149,97,52
E01001604,Full-time: 31 to 48 hours worked,448,465,-17
E01001604,Full-time: 49 or more hours worked,100,112,-12
E01001604,Part-time: 15 hours or less worked,81,78,3
E01001604,Part-time: 16 to 30 hours worked,133,119,14
E01001605,Full-time: 31 to 48 hours worked,445,488,-43
E01001605,Full-time: 49 or more hours worked,101,121,-20
E01001605,Part-time: 15 hours or less worked,71,64,7
E01001605,Part-time: 16 to 30 hours worked,134,140,-6
E01001606,Full-time: 31 to 48 hours worked,541,555,-14
E01001606,Full-time: 49 or more hours worked,93,128,-35
E01001606,Part-time: 15 hours or less worked,70,81,-11
E01001606,Part-time: 16 to 30 hours worked,152,149,3
E01001607,Full-time: 31 to 48 hours worked,460,418,42
E01001607,Full-time: 49 or more hours worked,105,99,6
E01001607,Part-time: 15 hours or less worked,76,59,17
E01001607,Part-time: 16 to 30 hours worked,137,142,-5
E01001608,Full-time: 31 to 48 hours worked,351,359,-8
E01001608,Full-time: 49 or more hours worked,107,128,-21
E01001608,Part-time: 15 hours or less worked,75,72,3
E01001608,Part-time: 16 to 30 hours worked,133,126,7
E01001609,Full-time: 31 to 48 hours worked,434,396,38
E01001609,Full-time: 49 or more hours worked,101,120,-19
E01001609,Part-time: 15 hours or less worked,94,81,13
E01001609,Part-time: 16 to 30 hours worked,146,141,5
E01001610,Full-time: 31 to 48 hours worked,539,495,44
E01001610,Full-time: 49 or more hours worked,100,125,-25
E01001610,Part-time: 15 hours or less worked,89,78,11
E01001610,Part-time: 16 to 30 hours worked,145,152,-7
E01001611,Full-time: 31 to 48 hours worked,490,450,40
E01001611,Full-time: 49 or more hours worked,90,103,-13
E01001611,Part-time: 15 hours or less worked,73,67,6
E01001611,Part-time: 16 to 30 hours worked,167,161,6
E01001613,Full-time: 31 to 48 hours worked,486,458,28
E01001613,Full-time: 49 or more hours worked,87,97,-10
E01001613,Part-time: 15 hours or less worked,84,87,-3
E01001613,Part-time: 16 to 30 hours worked,144,126,18
E01001614,Full-time: 31 to 48 hours worked,389,379,10
E01001614,Full-time: 49 or more hours worked,117,104,13
E01001614,Part-time: 15 hours or less worked,76,91,-15
E01001614,Part-time: 16 to 30 hours worked,128,130,-2
E01001615,Full-time: 31 to 48 hours worked,633,482,151
E01001615,Full-time: 49 or more hours worked,138,129,9
E01001615,Part-time: 15 hours or less worked,114,66,48
E01001615,Part-time: 16 to 30 hours worked,161,133,28
E01001617,Full-time: 31 to 48 hours worked,516,465,51
E01001617,Full-time: 49 or more hours worked,90,111,-21
E01001617,Part-time: 15 hours or less worked,59,69,-10
E01001617,Part-time: 16 to 30 hours worked,125,115,10
E01001618,Full-time: 31 to 48 hours worked,565,417,148
E01001618,Full-time: 49 or more hours worked,114,81,33
E01001618,Part-time: 15 hours or less worked,101,60,41
E01001618,Part-time: 16 to 30 hours worked,136,140,-4
E01001619,Full-time: 31 to 48 hours worked,696,635,61
E01001619,Full-time: 49 or more hours worked,106,143,-37
E01001619,Part-time: 15 hours or less worked,106,63,43
E01001619,Part-time: 16 to 30 hours worked,206,171,35
E01001620,Full-time: 31 to 48 hours worked,403,375,28
E01001620,Full-time: 49 or more hours worked,59,67,-8
E01001620,Part-time: 15 hours or less worked,77,46,31
E01001620,Part-time: 16 to 30 hours worked,163,132,31
E01001621,Full-time: 31 to 48 hours worked,456,428,28
E01001621,Full-time: 49 or more hours worked,84,83,1
E01001621,Part-time: 15 hours or less worked,67,63,4
E01001621,Part-time: 16 to 30 hours worked,148,118,30
E01001623,Full-time: 31 to 48 hours worked,523,513,10
E01001623,Full-time: 49 or more hours worked,93,89,4
E01001623,Part-time: 15 hours or less worked,81,60,21
E01001623,Part-time: 16 to 30 hours worked,162,145,17
E01001624,Full-time: 31 to 48 hours worked,491,461,30
E01001624,Full-time: 49 or more hours worked,76,60,16
E01001624,Part-time: 15 hours or less worked,57,53,4
E01001624,Part-time: 16 to 30 hours worked,164,154,10
E01001625,Full-time: 31 to 48 hours worked,447,402,45
E01001625,Full-time: 49 or more hours worked,67,61,6
E01001625,Part-time: 15 hours or less worked,87,70,17
E01001625,Part-time: 16 to 30 hours worked,140,130,10
E01001629,Full-time: 31 to 48 hours worked,553,584,-31
E01001629,Full-time: 49 or more hours worked,88,82,6
E01001629,Part-time: 15 hours or less worked,104,67,37
E01001629,Part-time: 16 to 30 hours worked,200,206,-6
E01001631,Full-time: 31 to 48 hours worked,500,514,-14
E01001631,Full-time: 49 or more hours worked,64,70,-6
E01001631,Part-time: 15 hours or less worked,95,78,17
E01001631,Part-time: 16 to 30 hours worked,233,169,64
E01001632,Full-time: 31 to 48 hours worked,561,613,-52
E01001632,Full-time: 49 or more hours worked,83,90,-7
E01001632,Part-time: 15 hours or less worked,83,140,-57
E01001632,Part-time: 16 to 30 hours worked,198,284,-86
E01001633,Full-time: 31 to 48 hours worked,587,393,194
E01001633,Full-time: 49 or more hours worked,85,78,7
E01001633,Part-time: 15 hours or less worked,84,68,16
E01001633,Part-time: 16 to 30 hours worked,155,135,20
E01001634,Full-time: 31 to 48 hours worked,433,358,75
E01001634,Full-time: 49 or more hours worked,61,71,-10
E01001634,Part-time: 15 hours or less worked,77,52,25
E01001634,Part-time: 16 to 30 hours worked,146,159,-13
E01001635,Full-time: 31 to 48 hours worked,530,465,65
E01001635,Full-time: 49 or more hours worked,100,86,14
E01001635,Part-time: 15 hours or less worked,79,65,14
E01001635,Part-time: 16 to 30 hours worked,149,158,-9
E01001636,Full-time: 31 to 48 hours worked,446,435,11
E01001636,Full-time: 49 or more hours worked,70,86,-16
E01001636,Part-time: 15 hours or less worked,91,99,-8
E01001636,Part-time: 16 to 30 hours worked,177,142,35
E01001637,Full-time: 31 to 48 hours worked,518,448,70
E01001637,Full-time: 49 or more hours worked,93,93,0
E01001637,Part-time: 15 hours or less worked,93,84,9
E01001637,Part-time: 16 to 30 hours worked,183,158,25
E01001638,Full-time: 31 to 48 hours worked,464,521,-57
E01001638,Full-time: 49 or more hours worked,70,115,-45
E01001638,Part-time: 15 hours or less worked,103,72,31
E01001638,Part-time: 16 to 30 hours worked,185,164,21
E01001641,Full-time: 31 to 48 hours worked,624,500,124
E01001641,Full-time: 49 or more hours worked,212,261,-49
E01001641,Part-time: 15 hours or less worked,97,79,18
E01001641,Part-time: 16 to 30 hours worked,134,118,16
E01001642,Full-time: 31 to 48 hours worked,543,534,9
E01001642,Full-time: 49 or more hours worked,205,296,-91
E01001642,Part-time: 15 hours or less worked,87,73,14
E01001642,Part-time: 16 to 30 hours worked,111,101,10
E01001644,Full-time: 31 to 48 hours worked,989,894,95
E01001644,Full-time: 49 or more hours worked,323,285,38
E01001644,Part-time: 15 hours or less worked,141,93,48
E01001644,Part-time: 16 to 30 hours worked,171,122,49
E01001645,Full-time: 31 to 48 hours worked,550,384,166
E01001645,Full-time: 49 or more hours worked,63,69,-6
E01001645,Part-time: 15 hours or less worked,74,52,22
E01001645,Part-time: 16 to 30 hours worked,172,121,51
E01001646,Full-time: 31 to 48 hours worked,863,859,4
E01001646,Full-time: 49 or more hours worked,140,216,-76
E01001646,Part-time: 15 hours or less worked,143,93,50
E01001646,Part-time: 16 to 30 hours worked,246,207,39
E01001647,Full-time: 31 to 48 hours worked,402,352,50
E01001647,Full-time: 49 or more hours worked,94,105,-11
E01001647,Part-time: 15 hours or less worked,92,54,38
E01001647,Part-time: 16 to 30 hours worked,102,128,-26
E01001648,Full-time: 31 to 48 hours worked,549,631,-82
E01001648,Full-time: 49 or more hours worked,125,180,-55
E01001648,Part-time: 15 hours or less worked,82,75,7
E01001648,Part-time: 16 to 30 hours worked,158,156,2
E01001649,Full-time: 31 to 48 hours worked,440,458,-18
E01001649,Full-time: 49 or more hours worked,74,63,11
E01001649,Part-time: 15 hours or less worked,72,52,20
E01001649,Part-time: 16 to 30 hours worked,130,136,-6
E01001650,Full-time: 31 to 48 hours worked,466,471,-5
E01001650,Full-time: 49 or more hours worked,68,66,2
E01001650,Part-time: 15 hours or less worked,73,73,0
E01001650,Part-time: 16 to 30 hours worked,189,145,44
E01001651,Full-time: 31 to 48 hours worked,506,443,63
E01001651,Full-time: 49 or more hours worked,75,68,7
E01001651,Part-time: 15 hours or less worked,72,68,4
E01001651,Part-time: 16 to 30 hours worked,131,137,-6
E01001652,Full-time: 31 to 48 hours worked,548,507,41
E01001652,Full-time: 49 or more hours worked,117,137,-20
E01001652,Part-time: 15 hours or less worked,88,60,28
E01001652,Part-time: 16 to 30 hours worked,134,109,25
E01001653,Full-time: 31 to 48 hours worked,405,375,30
E01001653,Full-time: 49 or more hours worked,48,70,-22
E01001653,Part-time: 15 hours or less worked,84,58,26
E01001653,Part-time: 16 to 30 hours worked,129,128,1
E01001654,Full-time: 31 to 48 hours worked,408,350,58
E01001654,Full-time: 49 or more hours worked,62,75,-13
E01001654,Part-time: 15 hours or less worked,67,47,20
E01001654,Part-time: 16 to 30 hours worked,139,118,21
E01001655,Full-time: 31 to 48 hours worked,414,371,43
E01001655,Full-time: 49 or more hours worked,60,55,5
E01001655,Part-time: 15 hours or less worked,80,58,22
E01001655,Part-time: 16 to 30 hours worked,153,135,18
E01001656,Full-time: 31 to 48 hours worked,331,353,-22
E01001656,Full-time: 49 or more hours worked,96,94,2
E01001656,Part-time: 15 hours or less worked,74,64,10
E01001656,Part-time: 16 to 30 hours worked,103,73,30
E01001657,Full-time: 31 to 48 hours worked,471,398,73
E01001657,Full-time: 49 or more hours worked,152,173,-21
E01001657,Part-time: 15 hours or less worked,69,64,5
E01001657,Part-time: 16 to 30 hours worked,133,113,20
E01001658,Full-time: 31 to 48 hours worked,494,445,49
E01001658,Full-time: 49 or more hours worked,90,108,-18
E01001658,Part-time: 15 hours or less worked,74,57,17
E01001658,Part-time: 16 to 30 hours worked,138,123,15
E01001659,Full-time: 31 to 48 hours worked,480,358,122
E01001659,Full-time: 49 or more hours worked,89,96,-7
E01001659,Part-time: 15 hours or less worked,69,54,15
E01001659,Part-time: 16 to 30 hours worked,93,142,-49
E01001660,Full-time: 31 to 48 hours worked,396,355,41
E01001660,Full-time: 49 or more hours worked,75,81,-6
E01001660,Part-time: 15 hours or less worked,70,73,-3
E01001660,Part-time: 16 to 30 hours worked,133,135,-2
E01001661,Full-time: 31 to 48 hours worked,403,346,57
E01001661,Full-time: 49 or more hours worked,75,87,-12
E01001661,Part-time: 15 hours or less worked,96,59,37
E01001661,Part-time: 16 to 30 hours worked,136,128,8
E01001664,Full-time: 31 to 48 hours worked,755,661,94
E01001664,Full-time: 49 or more hours worked,221,215,6
E01001664,Part-time: 15 hours or less worked,125,73,52
E01001664,Part-time: 16 to 30 hours worked,173,109,64
E01001665,Full-time: 31 to 48 hours worked,680,643,37
E01001665,Full-time: 49 or more hours worked,187,187,0
E01001665,Part-time: 15 hours or less worked,108,101,7
E01001665,Part-time: 16 to 30 hours worked,149,158,-9
E01001666,Full-time: 31 to 48 hours worked,647,552,95
E01001666,Full-time: 49 or more hours worked,114,122,-8
E01001666,Part-time: 15 hours or less worked,104,97,7
E01001666,Part-time: 16 to 30 hours worked,168,174,-6
E01001669,Full-time: 31 to 48 hours worked,642,508,134
E01001669,Full-time: 49 or more hours worked,100,72,28
E01001669,Part-time: 15 hours or less worked,127,95,32
E01001669,Part-time: 16 to 30 hours worked,204,157,47
E01001671,Full-time: 31 to 48 hours worked,460,455,5
E01001671,Full-time: 49 or more hours worked,69,71,-2
E01001671,Part-time: 15 hours or less worked,87,61,26
E01001671,Part-time: 16 to 30 hours worked,176,154,22
E01001672,Full-time: 31 to 48 hours worked,537,496,41
E01001672,Full-time: 49 or more hours worked,94,92,2
E01001672,Part-time: 15 hours or less worked,120,107,13
E01001672,Part-time: 16 to 30 hours worked,175,211,-36
E01001673,Full-time: 31 to 48 hours worked,570,421,149
E01001673,Full-time: 49 or more hours worked,77,71,6
E01001673,Part-time: 15 hours or less worked,110,89,21
E01001673,Part-time: 16 to 30 hours worked,202,157,45
E01001674,Full-time: 31 to 48 hours worked,613,483,130
E01001674,Full-time: 49 or more hours worked,87,75,12
E01001674,Part-time: 15 hours or less worked,75,91,-16
E01001674,Part-time: 16 to 30 hours worked,196,184,12
E01001675,Full-time: 31 to 48 hours worked,733,485,248
E01001675,Full-time: 49 or more hours worked,90,78,12
E01001675,Part-time: 15 hours or less worked,85,95,-10
E01001675,Part-time: 16 to 30 hours worked,293,271,22
E01001676,Full-time: 31 to 48 hours worked,488,431,57
E01001676,Full-time: 49 or more hours worked,73,53,20
E01001676,Part-time: 15 hours or less worked,82,55,27
E01001676,Part-time: 16 to 30 hours worked,168,173,-5
E01001677,Full-time: 31 to 48 hours worked,532,524,8
E01001677,Full-time: 49 or more hours worked,72,92,-20
E01001677,Part-time: 15 hours or less worked,116,98,18
E01001677,Part-time: 16 to 30 hours worked,187,212,-25
E01001678,Full-time: 31 to 48 hours worked,514,471,43
E01001678,Full-time: 49 or more hours worked,62,74,-12
E01001678,Part-time: 15 hours or less worked,99,71,28
E01001678,Part-time: 16 to 30 hours worked,160,171,-11
E01001679,Full-time: 31 to 48 hours worked,418,444,-26
E01001679,Full-time: 49 or more hours worked,75,94,-19
E01001679,Part-time: 15 hours or less worked,68,68,0
E01001679,Part-time: 16 to 30 hours worked,129,110,19
E01001680,Full-time: 31 to 48 hours worked,488,450,38
E01001680,Full-time: 49 or more hours worked,104,118,-14
E01001680,Part-time: 15 hours or less worked,78,51,27
E01001680,Part-time: 16 to 30 hours worked,102,152,-50
E01001681,Full-time: 31 to 48 hours worked,422,298,124
E01001681,Full-time: 49 or more hours worked,78,60,18
E01001681,Part-time: 15 hours or less worked,72,43,29
E01001681,Part-time: 16 to 30 hours worked,110,93,17
E01001682,Full-time: 31 to 48 hours worked,382,402,-20
E01001682,Full-time: 49 or more hours worked,64,92,-28
E01001682,Part-time: 15 hours or less worked,67,46,21
E01001682,Part-time: 16 to 30 hours worked,128,102,26
E01001683,Full-time: 31 to 48 hours worked,402,481,-79
E01001683,Full-time: 49 or more hours worked,98,107,-9
E01001683,Part-time: 15 hours or less worked,66,67,-1
E01001683,Part-time: 16 to 30 hours worked,143,158,-15
E01001684,Full-time: 31 to 48 hours worked,409,400,9
E01001684,Full-time: 49 or more hours worked,49,67,-18
E01001684,Part-time: 15 hours or less worked,89,67,22
E01001684,Part-time: 16 to 30 hours worked,124,127,-3
E01001685,Full-time: 31 to 48 hours worked,460,439,21
E01001685,Full-time: 49 or more hours worked,90,66,24
E01001685,Part-time: 15 hours or less worked,75,62,13
E01001685,Part-time: 16 to 30 hours worked,125,139,-14
E01001686,Full-time: 31 to 48 hours worked,548,481,67
E01001686,Full-time: 49 or more hours worked,107,100,7
E01001686,Part-time: 15 hours or less worked,86,62,24
E01001686,Part-time: 16 to 30 hours worked,175,163,12
E01001687,Full-time: 31 to 48 hours worked,352,342,10
E01001687,Full-time: 49 or more hours worked,49,48,1
E01001687,Part-time: 15 hours or less worked,92,45,47
E01001687,Part-time: 16 to 30 hours worked,124,97,27
E01001688,Full-time: 31 to 48 hours worked,652,706,-54
E01001688,Full-time: 49 or more hours worked,115,96,19
E01001688,Part-time: 15 hours or less worked,123,85,38
E01001688,Part-time: 16 to 30 hours worked,233,230,3
E01001690,Full-time: 31 to 48 hours worked,460,568,-108
E01001690,Full-time: 49 or more hours worked,100,70,30
E01001690,Part-time: 15 hours or less worked,73,53,20
E01001690,Part-time: 16 to 30 hours worked,159,174,-15
E01001692,Full-time: 31 to 48 hours worked,343,318,25
E01001692,Full-time: 49 or more hours worked,62,59,3
E01001692,Part-time: 15 hours or less worked,51,50,1
E01001692,Part-time: 16 to 30 hours worked,131,111,20
E01001693,Full-time: 31 to 48 hours worked,369,349,20
E01001693,Full-time: 49 or more hours worked,37,64,-27
E01001693,Part-time: 15 hours or less worked,58,50,8
E01001693,Part-time: 16 to 30 hours worked,146,159,-13
E01001694,Full-time: 31 to 48 hours worked,480,441,39
E01001694,Full-time: 49 or more hours worked,69,82,-13
E01001694,Part-time: 15 hours or less worked,100,62,38
E01001694,Part-time: 16 to 30 hours worked,162,157,5
E01001695,Full-time: 31 to 48 hours worked,505,348,157
E01001695,Full-time: 49 or more hours worked,55,65,-10
E01001695,Part-time: 15 hours or less worked,59,90,-31
E01001695,Part-time: 16 to 30 hours worked,150,158,-8
E01001696,Full-time: 31 to 48 hours worked,912,234,678
E01001696,Full-time: 49 or more hours worked,149,65,84
E01001696,Part-time: 15 hours or less worked,123,53,70
E01001696,Part-time: 16 to 30 hours worked,213,132,81
E01001697,Full-time: 31 to 48 hours worked,782,486,296
E01001697,Full-time: 49 or more hours worked,102,89,13
E01001697,Part-time: 15 hours or less worked,166,103,63
E01001697,Part-time: 16 to 30 hours worked,245,219,26
E01001698,Full-time: 31 to 48 hours worked,459,400,59
E01001698,Full-time: 49 or more hours worked,71,65,6
E01001698,Part-time: 15 hours or less worked,93,73,20
E01001698,Part-time: 16 to 30 hours worked,178,144,34
E01001699,Full-time: 31 to 48 hours worked,474,448,26
E01001699,Full-time: 49 or more hours worked,127,335,-208
E01001699,Part-time: 15 hours or less worked,62,74,-12
E01001699,Part-time: 16 to 30 hours worked,97,130,-33
E01001700,Full-time: 31 to 48 hours worked,596,477,119
E01001700,Full-time: 49 or more hours worked,111,98,13
E01001700,Part-time: 15 hours or less worked,117,86,31
E01001700,Part-time: 16 to 30 hours worked,239,232,7
E01001701,Full-time: 31 to 48 hours worked,556,352,204
E01001701,Full-time: 49 or more hours worked,165,118,47
E01001701,Part-time: 15 hours or less worked,78,36,42
E01001701,Part-time: 16 to 30 hours worked,98,95,3
E01001702,Full-time: 31 to 48 hours worked,339,241,98
E01001702,Full-time: 49 or more hours worked,45,50,-5
E01001702,Part-time: 15 hours or less worked,62,75,-13
E01001702,Part-time: 16 to 30 hours worked,141,163,-22
E01001703,Full-time: 31 to 48 hours worked,436,401,35
E01001703,Full-time: 49 or more hours worked,62,47,15
E01001703,Part-time: 15 hours or less worked,103,81,22
E01001703,Part-time: 16 to 30 hours worked,213,166,47
E01001704,Full-time: 31 to 48 hours worked,459,472,-13
E01001704,Full-time: 49 or more hours worked,76,96,-20
E01001704,Part-time: 15 hours or less worked,94,49,45
E01001704,Part-time: 16 to 30 hours worked,154,152,2
E01001705,Full-time: 31 to 48 hours worked,585,426,159
E01001705,Full-time: 49 or more hours worked,101,55,46
E01001705,Part-time: 15 hours or less worked,104,73,31
E01001705,Part-time: 16 to 30 hours worked,191,168,23
E01001708,Full-time: 31 to 48 hours worked,494,477,17
E01001708,Full-time: 49 or more hours worked,101,95,6
E01001708,Part-time: 15 hours or less worked,103,67,36
E01001708,Part-time: 16 to 30 hours worked,140,133,7
E01001710,Full-time: 31 to 48 hours worked,402,303,99
E01001710,Full-time: 49 or more hours worked,59,33,26
E01001710,Part-time: 15 hours or less worked,73,68,5
E01001710,Part-time: 16 to 30 hours worked,169,153,16
E01001712,Full-time: 31 to 48 hours worked,593,524,69
E01001712,Full-time: 49 or more hours worked,109,131,-22
E01001712,Part-time: 15 hours or less worked,105,59,46
E01001712,Part-time: 16 to 30 hours worked,172,156,16
E01001714,Full-time: 31 to 48 hours worked,657,387,270
E01001714,Full-time: 49 or more hours worked,147,78,69
E01001714,Part-time: 15 hours or less worked,121,62,59
E01001714,Part-time: 16 to 30 hours worked,188,129,59
E01001715,Full-time: 31 to 48 hours worked,597,663,-66
E01001715,Full-time: 49 or more hours worked,111,143,-32
E01001715,Part-time: 15 hours or less worked,77,49,28
E01001715,Part-time: 16 to 30 hours worked,102,98,4
E01001716,Full-time: 31 to 48 hours worked,556,477,79
E01001716,Full-time: 49 or more hours worked,112,100,12
E01001716,Part-time: 15 hours or less worked,90,64,26
E01001716,Part-time: 16 to 30 hours worked,123,104,19
E01001717,Full-time: 31 to 48 hours worked,370,376,-6
E01001717,Full-time: 49 or more hours worked,55,79,-24
E01001717,Part-time: 15 hours or less worked,75,40,35
E01001717,Part-time: 16 to 30 hours worked,113,94,19
E01001718,Full-time: 31 to 48 hours worked,724,764,-40
E01001718,Full-time: 49 or more hours worked,212,298,-86
E01001718,Part-time: 15 hours or less worked,109,92,17
E01001718,Part-time: 16 to 30 hours worked,143,130,13
E01001719,Full-time: 31 to 48 hours worked,573,330,243
E01001719,Full-time: 49 or more hours worked,106,63,43
E01001719,Part-time: 15 hours or less worked,79,50,29
E01001719,Part-time: 16 to 30 hours worked,127,99,28
E01001720,Full-time: 31 to 48 hours worked,703,768,-65
E01001720,Full-time: 49 or more hours worked,195,258,-63
E01001720,Part-time: 15 hours or less worked,85,79,6
E01001720,Part-time: 16 to 30 hours worked,128,132,-4
E01001722,Full-time: 31 to 48 hours worked,495,500,-5
E01001722,Full-time: 49 or more hours worked,88,106,-18
E01001722,Part-time: 15 hours or less worked,143,91,52
E01001722,Part-time: 16 to 30 hours worked,271,190,81
E01001723,Full-time: 31 to 48 hours worked,531,559,-28
E01001723,Full-time: 49 or more hours worked,118,115,3
E01001723,Part-time: 15 hours or less worked,130,105,25
E01001723,Part-time: 16 to 30 hours worked,231,219,12
E01001724,Full-time: 31 to 48 hours worked,1002,809,193
E01001724,Full-time: 49 or more hours worked,191,215,-24
E01001724,Part-time: 15 hours or less worked,177,109,68
E01001724,Part-time: 16 to 30 hours worked,360,229,131
E01001725,Full-time: 31 to 48 hours worked,246,315,-69
E01001725,Full-time: 49 or more hours worked,48,60,-12
E01001725,Part-time: 15 hours or less worked,106,55,51
E01001725,Part-time: 16 to 30 hours worked,296,217,79
E01001726,Full-time: 31 to 48 hours worked,244,252,-8
E01001726,Full-time: 49 or more hours worked,50,53,-3
E01001726,Part-time: 15 hours or less worked,85,46,39
E01001726,Part-time: 16 to 30 hours worked,154,172,-18
E01001727,Full-time: 31 to 48 hours worked,330,393,-63
E01001727,Full-time: 49 or more hours worked,45,90,-45
E01001727,Part-time: 15 hours or less worked,127,80,47
E01001727,Part-time: 16 to 30 hours worked,285,223,62
E01001728,Full-time: 31 to 48 hours worked,212,218,-6
E01001728,Full-time: 49 or more hours worked,29,31,-2
E01001728,Part-time: 15 hours or less worked,129,93,36
E01001728,Part-time: 16 to 30 hours worked,342,277,65
E01001729,Full-time: 31 to 48 hours worked,510,490,20
E01001729,Full-time: 49 or more hours worked,84,75,9
E01001729,Part-time: 15 hours or less worked,100,69,31
E01001729,Part-time: 16 to 30 hours worked,176,175,1
E01001730,Full-time: 31 to 48 hours worked,693,405,288
E01001730,Full-time: 49 or more hours worked,115,60,55
E01001730,Part-time: 15 hours or less worked,153,68,85
E01001730,Part-time: 16 to 30 hours worked,253,152,101
E01001731,Full-time: 31 to 48 hours worked,914,700,214
E01001731,Full-time: 49 or more hours worked,180,136,44
E01001731,Part-time: 15 hours or less worked,177,91,86
E01001731,Part-time: 16 to 30 hours worked,241,218,23
E01001732,Full-time: 31 to 48 hours worked,444,368,76
E01001732,Full-time: 49 or more hours worked,87,70,17
E01001732,Part-time: 15 hours or less worked,99,58,41
E01001732,Part-time: 16 to 30 hours worked,197,137,60
E01001733,Full-time: 31 to 48 hours worked,633,539,94
E01001733,Full-time: 49 or more hours worked,154,133,21
E01001733,Part-time: 15 hours or less worked,107,88,19
E01001733,Part-time: 16 to 30 hours worked,193,199,-6
E01001734,Full-time: 31 to 48 hours worked,659,585,74
E01001734,Full-time: 49 or more hours worked,147,121,26
E01001734,Part-time: 15 hours or less worked,103,78,25
E01001734,Part-time: 16 to 30 hours worked,201,208,-7
E01001735,Full-time: 31 to 48 hours worked,504,468,36
E01001735,Full-time: 49 or more hours worked,100,110,-10
E01001735,Part-time: 15 hours or less worked,61,59,2
E01001735,Part-time: 16 to 30 hours worked,134,136,-2
E01001736,Full-time: 31 to 48 hours worked,612,581,31
E01001736,Full-time: 49 or more hours worked,135,133,2
E01001736,Part-time: 15 hours or less worked,72,56,16
E01001736,Part-time: 16 to 30 hours worked,131,156,-25
E01001737,Full-time: 31 to 48 hours worked,620,676,-56
E01001737,Full-time: 49 or more hours worked,159,202,-43
E01001737,Part-time: 15 hours or less worked,98,63,35
E01001737,Part-time: 16 to 30 hours worked,158,173,-15
E01001738,Full-time: 31 to 48 hours worked,627,649,-22
E01001738,Full-time: 49 or more hours worked,163,169,-6
E01001738,Part-time: 15 hours or less worked,110,59,51
E01001738,Part-time: 16 to 30 hours worked,162,164,-2
E01001739,Full-time: 31 to 48 hours worked,747,762,-15
E01001739,Full-time: 49 or more hours worked,199,203,-4
E01001739,Part-time: 15 hours or less worked,82,80,2
E01001739,Part-time: 16 to 30 hours worked,209,191,18
E01001740,Full-time: 31 to 48 hours worked,433,341,92
E01001740,Full-time: 49 or more hours worked,66,70,-4
E01001740,Part-time: 15 hours or less worked,90,61,29
E01001740,Part-time: 16 to 30 hours worked,148,152,-4
E01001741,Full-time: 31 to 48 hours worked,491,483,8
E01001741,Full-time: 49 or more hours worked,137,173,-36
